Date,Open,High,Low,Close,Adj Close,Volume,SMA_50,SMA_200,RSI_14,MACD,MACD_signal,BB_upper,BB_middle,BB_lower
2020-01-29,-0.21432741720870604,-0.26187792805117094,-0.20095959691340898,-0.2153124656642521,-0.2153124656642521,0.0,,,-2.00552160207174,,,-0.18480832821966553,-0.07680285609922935,0.023703798226292545
2020-01-30,-0.22827635381456524,-0.2518229666770458,-0.17753470720188977,-0.2242925377408545,-0.2242925377408545,0.0,,,-2.049450623634743,,,-0.20692768670042297,-0.09291871830594052,0.013339105297094797
2020-01-31,-0.2051438200754605,-0.16666634370985547,-0.16238705846882698,-0.20498388234640555,-0.20498388234640555,0.0,,,-1.744879887070745,,,-0.21804425552013604,-0.10416270233025805,0.0021339364059567863
2020-02-03,-0.11025540491546858,-0.1684254885528992,-0.12250073132577194,-0.10953591909444807,-0.10953591909444807,0.0,,,-0.5194463473994335,,,-0.23073298695065897,-0.10986456583006526,0.00294402746040048
2020-02-04,-0.15137803322264107,-0.20565346230342296,-0.13752742217583117,-0.15180865187108578,-0.15180865187108578,0.0,,,-0.8299255416992607,,,-0.25998903235732485,-0.12053645148647621,0.00953068874925428
2020-02-05,-0.18003010583120616,-0.2328416233975333,-0.19303220335040905,-0.17642132644528585,-0.17642132644528585,0.0,,,-0.9978173918874828,,,-0.2751978285828827,-0.1290266587603132,0.00734414952270274
2020-02-06,-0.2496322038999007,-0.28947131734377946,-0.2442401883425985,-0.247175967023779,-0.247175967023779,0.0,,,-1.4206204436597376,,,-0.2754603753133259,-0.13778897538299237,-0.009122205570964843
2020-02-07,-0.28024106748088506,-0.3305451718006811,-0.2732849673875179,-0.27759530474524885,-0.27759530474524885,0.0,,,-1.5784687803366573,,,-0.27434551680073055,-0.14791306319486602,-0.029453372558168153
2020-02-10,-0.3311382700606268,-0.3713482429286716,-0.33152339671797654,-0.33056985274099543,-0.33056985274099543,0.0,,,-1.8277131280255694,,,-0.27067200598364305,-0.16113659799268437,-0.058050340248155016
2020-02-11,-0.388487442107416,-0.4258381804996401,-0.35668077549221194,-0.3869710071870245,-0.3869710071870245,0.0,,,-2.0569376572562343,,,-0.2689146254014112,-0.17869881227998963,-0.09315617550518168
2020-02-12,-0.37348225112239086,-0.4290250919860154,-0.3666774792998303,-0.3775970723000448,-0.3775970723000448,0.0,,,-1.9404644172104821,,,-0.27499177896264465,-0.19540834192379433,-0.11942287674101866
2020-02-13,-0.4448985552029067,-0.4832290975103716,-0.4471516893073611,-0.44598290940470087,-0.44598290940470087,0.0,,,-2.2021859265048964,,,-0.2852048846794631,-0.21737771043115667,-0.1519111407215561
2020-02-14,-0.4927977213742841,-0.5283287236963521,-0.45374668526681394,-0.4931226611952831,-0.4931226611952831,0.0,,,-2.3570982850632762,,,-0.291494218820745,-0.2405746321207518,-0.19035271798825248
2020-02-17,-0.5013096682983975,-0.5417959337326532,-0.455395434256678,-0.499782693765044,-0.499782693765044,0.0,,,-2.378353831091147,-1.2590773293359223,-1.0582813588839635,-0.2921484146128319,-0.2605516402764075,-0.22784277936796363
2020-02-18,-0.5068554728184943,-0.5656229730868183,-0.5230518304468491,-0.502370935090377,-0.502370935090377,0.0,,,-2.387086886873948,-1.2941192349062889,-1.1193211537487113,-0.3007908375626771,-0.28084342497890397,-0.25857832988124785
2020-02-19,-0.5735026851905913,-0.6141178056275611,-0.528210218934328,-0.5727035798006123,-0.5727035798006123,0.0,,,-2.6065986947670545,-1.3669264606992988,-1.1835626928295022,-0.3035250795922844,-0.30377304091148627,-0.29978336533792954
2020-02-20,-0.5499968039888685,-0.5942199649271267,-0.5344888635074638,-0.5495857083686572,-0.5495857083686572,0.0,,,-2.2923400492659876,-1.387804158807728,-1.2393747043404109,-0.32118510917081683,-0.32639701654050424,-0.326663486973131
2020-02-21,-0.5844986122177522,-0.5264540698808338,-0.5217808422300577,-0.5843562923762035,-0.5843562923762035,0.0,,,-2.4106434312933533,-1.4177410673472302,-1.2903604823835506,-0.3295200447964611,-0.3475104038217355,-0.359248780645214
2020-02-24,-0.5044521657852623,-0.5264540698808338,-0.48938273849017766,-0.5040345365799265,-0.5040345365799265,0.0,,,-1.4346719921778002,-1.3550602454889675,-1.317882662511581,-0.3425242053876366,-0.36223068132030767,-0.37534468530178816
2020-02-25,-0.4879817267183002,-0.4977245267606405,-0.4530153552972727,-0.48806808846211125,-0.48806808846211125,0.0,,,-1.2619616250692522,-1.2760963241255268,-1.3231876342538968,-0.3576807371418425,-0.375707582040033,-0.3870880256561827
2020-02-26,-0.43769051022109945,-0.4630453247633283,-0.41575288377014136,-0.4364683092282972,-0.4364683092282972,0.0,,,-0.7352703869880477,-1.1545079560616571,-1.3016973436174726,-0.3763767047458664,-0.38681386309861243,-0.39105229753438897
2020-02-27,-0.43036426981143516,-0.30083096202991794,-0.36889752167557277,-0.4303353026095615,-0.4303353026095615,0.0,,,-0.6750769440748949,-1.0401673886555944,-1.2603048454479213,-0.39532661591675006,-0.39716117664837436,-0.3933355570207484
2020-02-28,-0.25743685437473596,-0.22605310427771083,-0.26598469392562535,-0.2551713820744347,-0.2551713820744347,0.0,,,0.6560570765148821,-0.7868618707803297,-1.173578546703382,-0.40379019652906245,-0.3996815553488631,-0.39034905627784244
2020-03-02,-0.16773590521544351,-0.049254313577533855,-0.13220341443316969,-0.17008201073540014,-0.17008201073540014,0.0,,,1.0997214811463196,-0.5053404686269918,-1.0446132947222797,-0.4184536351065501,-0.40272213478789637,-0.38264629443832343
2020-03-03,-0.02331610130880891,0.019712117346573656,-0.03851502093012204,-0.024178345936922002,-0.024178345936922002,0.0,,,1.682707858670934,-0.15241190733503623,-0.8667435021058582,-0.3835506143979898,-0.396312636280175,-0.4025596705928512
2020-03-04,0.02863172729638745,-0.01493868080504885,-0.039091896987523696,0.03345503644443382,0.03345503644443382,0.0,,,1.8694457281134247,0.17622519844241993,-0.6548913815073454,-0.3300219233679736,-0.38577280230499517,-0.43174586153639444
2020-03-05,-0.03152224101479789,0.014925122553013013,-0.0003686264118107027,-0.03198995834273492,-0.03198995834273492,0.0,,,1.3843652064090748,0.3758157552897797,-0.44316619605001595,-0.2894029376904182,-0.3749663218893237,-0.4485376917556576
2020-03-06,0.10188287468564636,0.25359316993432157,0.1435079840851774,0.10137386478820695,0.10137386478820695,0.0,,,1.8192826417084775,0.6436845347404533,-0.21709142239149493,-0.21580591466652674,-0.3559347736311046,-0.4800086259025975
2020-03-09,0.35731257488935425,0.4777317034505302,0.3665636247963042,0.35652006888781634,0.35652006888781634,0.0,,,2.395384697015094,1.0671456393649752,0.05339425253069382,-0.0755570045656317,-0.3214296316500028,-0.5433404805681992
2020-03-10,0.3750794114270087,0.3619652027784938,0.331199261587075,0.37530544940562466,0.37530544940562466,0.0,-0.2051541177854749,,2.4294333459609954,1.4036026418866552,0.3409941659035111,0.04584387304211254,-0.28314867811595734,-0.5821192651097596
2020-03-11,0.24720133906763167,0.271426997847977,0.21390919377427223,0.24715186859480628,0.24715186859480628,0.0,-0.2021055350023391,,1.6531091810999377,1.5411881828746248,0.6001941781133056,0.11916409585388166,-0.25177425356171895,-0.589799819272809
2020-03-12,0.15996373271445802,0.2188439051176417,-0.06423624952820484,0.1606352134524521,0.1606352134524521,0.0,-0.20080906498992,,1.1969539355941197,1.5573454165221086,0.8109738783328936,0.16749802525544114,-0.22131034512906556,-0.5762117706437047
2020-03-13,0.038470089577641725,0.04168533237206289,-0.08835525139911724,0.040145077609271065,0.040145077609271065,0.0,-0.20037909866581707,,0.6359832042479174,1.448848643154462,0.9566342161785875,0.19072923185608828,-0.19453003812387515,-0.546535672421468
2020-03-16,0.0007582436174064247,0.06403726534008039,-0.05196181573910383,-0.006379497982249189,-0.006379497982249189,0.0,-0.20058937194940757,,0.4368569556363017,1.3077890280276847,1.043307114582618,0.2038322909726141,-0.16975169865404666,-0.5113520010369617
2020-03-17,0.006639873242065815,-0.009570353969710864,-0.25605684306679366,0.0059634122800984206,0.0059634122800984206,0.0,-0.201697826652259,,0.4827047259065761,1.1936527169866957,1.0884883986561713,0.213654660426334,-0.14422352791867715,-0.4717180247848473
2020-03-18,-0.22388436180456978,-0.2384049899732698,-0.45283112713700574,-0.22639126385900782,-0.22639126385900782,0.0,-0.2061336205739858,,-0.4014847754470498,0.8906314923940152,1.0604987596084923,0.1993661987902808,-0.12683198242337695,-0.42540030420145686
2020-03-19,-0.33943633954383984,-0.3963152232898502,-0.6619393934925667,-0.31130996131354555,-0.31130996131354555,0.0,-0.21096599385878306,,-0.6606512208913015,0.5703774721002883,0.9703250481079279,0.18452395550999676,-0.11486595261566414,-0.3889181514378748
2020-03-20,-0.787894182392737,-0.5800918920811102,-0.7297316346897998,-0.7899151686493111,-0.7899151686493111,0.0,-0.2254240673014091,,-1.675977134296991,-0.0996493634212724,0.7563744036020494,0.21588890939010277,-0.12518896564206033,-0.43747977839917573
2020-03-23,-0.7421788174599904,-0.5880979893861575,-0.7205109222239121,-0.7316366014738134,-0.7316366014738134,0.0,-0.23887897461454413,,-1.4498301231208632,-0.5725172489199795,0.48513105028755965,0.24165851626872367,-0.13661897111461813,-0.48300061602347183
2020-03-24,-0.6206851743231742,-0.4869973410385277,-0.5753819324152101,-0.6211524565514045,-0.6211524565514045,0.0,-0.25070380818517235,,-1.0381099023595737,-0.8404511736148946,0.21142795430418385,0.25274079606560645,-0.1433023685446064,-0.5059480037658958
2020-03-25,-0.5632271874380305,-0.5489215118213223,-0.5491675678325743,-0.5613265711922852,-0.5613265711922852,0.0,-0.26116304288208514,,-0.8245179044973325,-0.9885108131285846,-0.038871454693910776,0.26031722269544694,-0.1495726570773943,-0.5248798453457907
2020-03-26,-0.4273793662283925,-0.2694125215177705,-0.3831296122788239,-0.42455302144579127,-0.42455302144579127,0.0,-0.26958855965572653,,-0.36592432167617256,-0.9745256004349648,-0.23615100128199626,0.2601060641426978,-0.14928227524198867,-0.5241317292236352
2020-03-27,-0.1777262330468052,-0.17252511028076756,-0.26036666548273635,-0.1748852614848109,-0.1748852614848109,0.0,-0.2724982390071296,,0.3292275822492832,-0.7362652370231354,-0.34354665641349535,0.2624028737367154,-0.1452503663129662,-0.5185583051370196
2020-03-30,-0.037379481106726925,-0.09093032956305545,-0.17128955865788992,-0.03198995834273492,-0.03198995834273492,0.0,-0.2710806795387712,,0.6616038831329374,-0.4171965419885243,-0.3619320552240593,0.271006821795049,-0.1383154867225686,-0.5132564232262067
2020-03-31,-0.20571791215365726,-0.24059397968108312,-0.30017855700548496,-0.20287765407948313,-0.20287765407948313,0.0,-0.2731984156165372,,0.19948168367672311,-0.3093824104841103,-0.35382143359778495,0.26050991536014206,-0.14728963232605263,-0.5207039602598516
2020-04-01,-0.20610064020578495,-0.2502759038818179,-0.3173173585818339,-0.20900128301225399,-0.20900128301225399,0.0,-0.27507955626737435,,0.1834786721023976,-0.22604743765212978,-0.32969502766041037,0.24351869354919478,-0.15946560735307264,-0.5282774891962732
2020-04-02,-0.3275548848666535,-0.36867638784413825,-0.4333941257835855,-0.32377853256777545,-0.32377853256777545,0.0,-0.27963005851938355,,-0.11530895593774455,-0.25665583340151843,-0.3168721925095437,0.2300558099855799,-0.17411901131835336,-0.5438235341827471
2020-04-03,-0.49612970676930845,-0.5339507915531805,-0.5397644880969308,-0.4909001496224398,-0.4909001496224398,0.0,-0.2862517298250122,,-0.5064848078520987,-0.4213830109593426,-0.3414785533549806,0.201754971353591,-0.2038625693529562,-0.5744824009359443
2020-04-06,-0.5522031186423305,-0.5730098665558319,-0.5506153406476016,-0.5545314999446807,-0.5545314999446807,0.0,-0.29321057525246375,,-0.6449900280386177,-0.5999551165537647,-0.3989585602564341,0.11958257050714884,-0.2496148977529296,-0.586067624088867
2020-04-07,-0.5621240301112994,-0.43164013937917295,-0.5160381341231496,-0.5594904202810501,-0.5594904202810501,0.0,-0.30009178365107764,,-0.6561159103452681,-0.736679810368113,-0.47388044834813814,0.015797547834116393,-0.2965596471831418,-0.5800279103376509
2020-04-08,-0.41673990160272645,-0.47474770918745135,-0.4530153552972727,-0.4157811339975277,-0.4157811339975277,0.0,-0.3041516229194526,,-0.19872670797783057,-0.7106952844500424,-0.5283183146921875,-0.07334507850829243,-0.32985164675749545,-0.5614361826623495
2020-04-09,-0.46888097035189447,-0.39954947451904144,-0.4373578225650872,-0.4653140712454536,-0.4653140712454536,0.0,-0.3090327282531744,,-0.32660886615819046,-0.7243793823746223,-0.5747648572142385,-0.15331916466713574,-0.36128635167977113,-0.547744385205872
2020-04-10,-0.36691021010956976,-0.3827930991518824,-0.3135955775663393,-0.36501971988866305,-0.36501971988866305,0.0,-0.31227373236121025,,-0.01587977017850722,-0.6396214856917145,-0.5939830197100483,-0.21055445022861674,-0.3816334247823297,-0.5338460973307421
2020-04-13,-0.3584507944867293,-0.3598901315774828,-0.3564946864414372,-0.35674860087073984,-0.35674860087073984,0.0,-0.31728021921753735,,0.009673698112687725,-0.5581582412485216,-0.5921157937682013,-0.262430211022965,-0.39922869908398184,-0.5196351434733103
2020-04-14,-0.3770487512552406,-0.3353946550547589,-0.32196772396069434,-0.3719667096488452,-0.3719667096488452,0.0,-0.3217388028737572,,-0.037691862949267664,-0.5004859497380264,-0.5784156298607716,-0.3250821167946522,-0.4182080671486165,-0.498141839192492
2020-04-15,-0.278152948255287,-0.32734311159660473,-0.41262472682661816,-0.2737992174680886,-0.2737992174680886,0.0,-0.32371087456522324,,0.2851624148004948,-0.3642099372118926,-0.5386125798907923,-0.33177997522917607,-0.420588859121866,-0.49651486661778704
2020-04-16,-0.4017834896831655,-0.4564348030764977,-0.4563091314959854,-0.4001166473676649,-0.4001166473676649,0.0,-0.32680818939728007,,-0.12231281878660631,-0.36172995312855605,-0.5062452494493171,-0.3393047877521758,-0.4250486644758793,-0.49809080595433
2020-04-17,-0.47055071528520837,-0.4794608539822155,-0.4828137949978298,-0.47348016018060957,-0.47348016018060957,0.0,-0.3307751984804851,,-0.33996146742101846,-0.41838214998904777,-0.4923418644629305,-0.36498784931654366,-0.4091575350162588,-0.4441431304153237
2020-04-20,-0.46089433644050665,-0.47342787715774043,-0.4354131919844913,-0.46011508214847324,-0.46011508214847324,0.0,-0.33339871473243415,,-0.2902939169499067,-0.44583325558779424,-0.48702920327726623,-0.3875975898962845,-0.3955219273900601,-0.39732590338461926
2020-04-21,-0.4651681330226381,-0.5005459754324759,-0.4745979634061291,-0.4634591649622957,-0.4634591649622957,0.0,-0.3349477329859279,,-0.3011490488884189,-0.4645203799816657,-0.4867342180281255,-0.3977759494233716,-0.38760268822722616,-0.3728542350906857
2020-04-22,-0.4748207596315346,-0.4954673678231721,-0.46472780015303405,-0.4766329382008202,-0.4766329382008202,0.0,-0.3369533815528798,,-0.3465030306518213,-0.48461543355767994,-0.49075136278094117,-0.40260409034279077,-0.38334943732181653,-0.36029883900013204
2020-04-23,-0.5544094332957926,-0.5577058744982687,-0.5676164363263807,-0.5503040391132976,-0.5503040391132976,0.0,-0.3390660659061662,,-0.597721515913887,-0.5578198023586701,-0.5094588373835613,-0.39860167895263016,-0.3896645593783301,-0.37602558745852094
2020-04-24,-0.6024286710129366,-0.5994443789443039,-0.6155399495723962,-0.6016243633054595,-0.6016243633054595,0.0,-0.341263414123098,,-0.7645961935166433,-0.6525014524947543,-0.5444642583456902,-0.4218929558694949,-0.4110950779082822,-0.39544534418085925
2020-04-27,-0.527899887332001,-0.5317031005642754,-0.4835451249673745,-0.5282139620627081,-0.5282139620627081,0.0,-0.3418391967650644,,-0.4143744050311544,-0.6552347217464299,-0.5730470935740993,-0.5035070597945,-0.43601507624300057,-0.36782127508817763
2020-04-28,-0.522367215637226,-0.48511321927444967,-0.4850059240159561,-0.5263703090027039,-0.5263703090027039,0.0,-0.3423252258360194,,-0.4055850471931042,-0.6476904288640479,-0.5943166065883376,-0.5428084733775078,-0.4522606354290664,-0.3626138231589374
2020-04-29,-0.5142455012368506,-0.5095670368234989,-0.4531958616765242,-0.507915023030739,-0.507915023030739,0.0,-0.34101314485547124,,-0.3129105058098205,-0.6178368986187152,-0.6050136952429447,-0.589267174707272,-0.46727185989149245,-0.34846304084425567
2020-04-30,-0.4445252077402886,-0.3575969944354742,-0.44696746114709757,-0.4439348227907354,-0.4439348227907354,0.0,-0.33887353063259273,,0.0025292333911286803,-0.5315372310401625,-0.5953059776944066,-0.6072264971813565,-0.4733060189201062,-0.3434339614942846
2020-05-01,-0.3373632292614592,-0.28407648025246446,-0.2912239518822016,-0.33660533142572946,-0.33660533142572946,0.0,-0.3338561426866029,,0.47344508184022194,-0.36456775196708835,-0.5522005899152854,-0.5900685104466509,-0.4655574485492774,-0.3444561958529809
2020-05-04,-0.31735630794809583,-0.376883205658729,-0.34444542040377707,-0.31433332726748936,-0.31433332726748936,0.0,-0.33001436319443617,,0.56464158949991,-0.2097394472752565,-0.48494675448938007,-0.5728541644204387,-0.45349487596462973,-0.33730433354235784
2020-05-05,-0.40066157117741197,-0.43486113548037575,-0.46052032671501747,-0.40138826158402585,-0.40138826158402585,0.0,-0.32825894591221755,,0.14031475505393337,-0.16058410127653555,-0.42073992081159983,-0.5723732898413098,-0.4455551038014359,-0.3226074288075824
2020-05-06,-0.5020488587520199,-0.55639740400683,-0.5272295296367417,-0.5047734982336856,-0.5047734982336856,0.0,-0.3296422448130565,,-0.2995458396340032,-0.20888121601723467,-0.3795965739259037,-0.574624340884101,-0.4500242337748786,-0.3290566804716422
2020-05-07,-0.5643284686468624,-0.6026047801747022,-0.5533322407889127,-0.5677502860758197,-0.5677502860758197,0.0,-0.3324251372748934,,-0.5405983500638193,-0.29808969056741524,-0.36556293603653606,-0.5709307767685051,-0.4551685038703403,-0.3422664811403235
2020-05-08,-0.5070412084908521,-0.5110686534656235,-0.4771566878542781,-0.5069922587321408,-0.5069922587321408,0.0,-0.3375249480939672,,-0.23880673481700554,-0.3114981857869811,-0.35717394365549515,-0.5806332122450673,-0.46229825858803575,-0.34692857990027237
2020-05-11,-0.5020488587520199,-0.5433108055027663,-0.4959460993110023,-0.5032955749261745,-0.5032955749261745,0.0,-0.3442731024260315,,-0.22036383092782175,-0.3146349360780433,-0.35112664526977855,-0.5930356788395702,-0.46965773802079364,-0.349542811919104
2020-05-12,-0.5507322422066891,-0.4997942203165574,-0.5254133005011804,-0.5506716444029831,-0.5506716444029831,0.0,-0.3549355076059507,,-0.42446416567184214,-0.35378605143688485,-0.35457516908397124,-0.6031640944975856,-0.4786321661885035,-0.35733015579941857
2020-05-13,-0.49224239047511337,-0.4792733886006605,-0.45356431799705815,-0.49182666499542255,-0.49182666499542255,0.0,-0.36557337583839566,,-0.1115839785626862,-0.32899288559343814,-0.35208649624696303,-0.6413264078778677,-0.4895813415378884,-0.34307226663155965
2020-05-14,-0.530665285120439,-0.5880979893861575,-0.5392024991635876,-0.5282139620627081,-0.5282139620627081,0.0,-0.3756227751433439,,-0.278518122782396,-0.3366099229812914,-0.3517077095742321,-0.6516712184675125,-0.4960142928763014,-0.3458142607993435
2020-05-15,-0.5553287310680685,-0.5489215118213223,-0.5168755348516358,-0.5545314999446807,-0.5545314999446807,0.0,-0.38890599978996393,,-0.3989249819412745,-0.36083822828847056,-0.35653261897412475,-0.6528853905552691,-0.5000846305399484,-0.35245774143089426
2020-05-18,-0.5345357163535106,-0.44849308782168024,-0.5012273065719891,-0.5318993926455242,-0.5318993926455242,0.0,-0.40689803937753705,,-0.26454274789681176,-0.3555403351580117,-0.3592712434945333,-0.6562763905889598,-0.5036895849247306,-0.3562096269813502
2020-05-19,-0.3828647167533124,-0.34937313431346967,-0.34221979535650787,-0.3843471306550348,-0.3843471306550348,0.0,-0.42228232561285006,,0.495993714873526,-0.21930987887756231,-0.3326288662799181,-0.6444458456129304,-0.4997166377306926,-0.35952630550755615
2020-05-20,-0.36033066462513824,-0.31140666057501587,-0.3009247740990847,-0.36445518319378895,-0.36445518319378895,0.0,-0.4346684323611531,,0.5854621976207287,-0.09227522816626585,-0.28442798672742486,-0.6284902439616733,-0.49408315477337916,-0.36347458025405016
2020-05-21,-0.2828957743130729,-0.29601935057008943,-0.28487459346976796,-0.27759530474524885,-0.27759530474524885,0.0,-0.4435433626989986,,0.9543434487324394,0.08392920001940252,-0.20857348553507776,-0.5929028843949766,-0.4803879260956678,-0.3701255148611305
2020-05-22,-0.32528853444030115,-0.3808862543112492,-0.36815874814400057,-0.32490948149471593,-0.32490948149471593,0.0,-0.45093635256854564,,0.6758484802687502,0.18079895361101403,-0.12738732958643337,-0.5781456177369645,-0.46649151168963393,-0.3572146393877372
2020-05-25,-0.3935473320907384,-0.4454652378711668,-0.3901433086025234,-0.3958685556271669,-0.3958685556271669,0.0,-0.4588241835397159,,0.28670906336010016,0.1939922555510541,-0.0596460327138382,-0.5724621702967804,-0.4598452243612137,-0.3497741545897194
2020-05-26,-0.4060854280338395,-0.3233116590983915,-0.34908089865857206,-0.4034269705120299,-0.4034269705120299,0.0,-0.46711505096539696,,0.24617549458879406,0.19621879836782435,-0.00498174578179026,-0.5685174674414308,-0.4536711018530653,-0.34163314332388384
2020-05-27,-0.280999019113537,-0.26245736650323914,-0.2893556178124199,-0.27949147284663667,-0.27949147284663667,0.0,-0.4681904225703428,,0.8145667073760838,0.30336363712143066,0.061426968132840806,-0.5448672555463608,-0.44219984200363127,-0.34153427969466593
2020-05-28,-0.2263664657897146,-0.19572915861947363,-0.2011475468546949,-0.2242925377408545,-0.2242925377408545,0.0,-0.466428168367777,,1.0331440043458007,0.4321391488946367,0.1418093715766809,-0.5119245704077781,-0.43116957072162326,-0.35083184247837046
2020-05-29,-0.12746128220024794,-0.08008574127875893,-0.08051345879947024,-0.1263538610975552,-0.1263538610975552,0.0,-0.4529898975608215,,1.381212413916542,0.613297040048608,0.24445749598304212,-0.465157074834014,-0.42061089913142824,-0.3737571068330788
2020-06-01,-0.07010272956394224,-0.0684382709563025,-0.03197771257640587,-0.06433547276067245,-0.06433547276067245,0.0,-0.43947588886956934,,1.577944206768138,0.8024161056285851,0.36660318561495253,-0.40959567688162185,-0.4080561938546007,-0.40097282470760015
2020-06-02,-0.05278240908710405,0.000976940729704509,-0.00982381108167806,-0.0526583782015817,-0.0526583782015817,0.0,-0.4279628948325898,,1.614551230538052,0.9521511451123398,0.4960112691747034,-0.35235874669619927,-0.3905432399305482,-0.4202767561295569
2020-06-03,0.04181520779798429,0.08720533547424626,0.09222556347267807,0.04723273265887015,0.04723273265887015,0.0,-0.41563851028187565,,1.9094141150440405,1.1454900473549359,0.6404580576800573,-0.2772292311521651,-0.3628218998674483,-0.43658886053166124
2020-06-04,0.12292166084544877,0.2628130582451684,0.11548111214799574,0.12041994497574121,0.12041994497574121,0.0,-0.4046018596786887,,2.098760517666181,1.347731266278383,0.798819992051754,-0.19949771682402925,-0.3282625055551115,-0.4422577388783219
2020-06-05,0.2803166961664912,0.2999955858425958,0.2555224273085167,0.2807614950803357,0.2807614950803357,0.0,-0.39537422021667123,,2.442280442862401,1.6298942083891645,0.985229534941073,-0.08897100650808229,-0.28870210120947465,-0.46858504839273524
2020-06-08,0.24700059445205308,0.19642948368910707,0.23030736092854118,0.2518876000053022,0.2518876000053022,0.0,-0.38962520582767235,,2.2458476960726514,1.8080839591937714,1.1720711618035693,-0.006556601077993145,-0.2507773669752992,-0.47214837982889823
2020-06-09,0.22626761551037858,0.26732358894068337,0.18995767204905709,0.22994193931851414,0.22994193931851414,0.0,-0.3808598561298462,,2.0937671764905916,1.9087646292033085,1.3428536015668289,0.053478851928651275,-0.21157553663140882,-0.4526723145031208
2020-06-10,0.2754613030345526,0.30782179212494565,0.331199261587075,0.27186769771458136,0.27186769771458136,0.0,-0.37112142275205606,,2.1950543484259883,2.0027199871783408,1.4993652743844001,0.1149561020817412,-0.17322337691262132,-0.43614386751161904
2020-06-11,0.3298105625550818,0.32576544824193426,0.3185749803825175,0.324148296949187,0.324148296949187,0.0,-0.3579997773229955,,2.3167779186981474,2.0992761955183656,1.6450108055488202,0.17259562688215033,-0.1304183817573734,-0.40759132629733036
2020-06-12,0.20498118178743596,0.22986649083492652,0.1759563318687666,0.20243343531944827,0.20243343531944827,0.0,-0.3439585661071346,,1.4884194441262926,2.046536756858822,1.7503648892807595,0.19162961138351856,-0.09240416885189599,-0.3526299274821608
2020-06-15,0.14959255294886425,0.15399792540824161,0.1667021233737394,0.1456815554184642,0.1456815554184642,0.0,-0.3297780336477442,,1.1493872365679796,1.933519835795533,1.8107280413333464,0.19378327797291162,-0.05837656041133661,-0.28972858532901136
2020-06-16,0.28152866833157325,0.24581240980507862,0.17122966997908853,0.280560812600766,0.280560812600766,0.0,-0.312765534831572,,1.568249697788472,1.9400250851570673,1.860395403814217,0.22369639016536005,-0.024985380793949363,-0.25359880808040997
