Date,Open,High,Low,Close,Adj Close,Volume
2010-06-25,1.23350191116333,1.2398948669433594,1.2154361009597778,1.2507504224777222,1.2507504224777222,0
2010-07-02,1.2509069442749023,1.2710840702056885,1.2483770847320557,1.2694060802459717,1.2694060802459717,0
2010-07-09,1.269196629524231,1.2956053018569946,1.252536416053772,1.2928582429885864,1.2928582429885864,0
2010-07-16,1.2922067642211914,1.302677035331726,1.2735933065414429,1.2903059720993042,1.2903059720993042,0
2010-07-23,1.2901561260223389,1.310701847076416,1.2799999713897705,1.307805061340332,1.307805061340332,0
2010-07-30,1.307651162147522,1.3261016607284546,1.2982797622680664,1.3158068656921387,1.3158068656921387,0
2010-08-06,1.3179919719696045,1.3329956531524658,1.2787070274353027,1.284406065940857,1.284406065940857,0
2010-08-13,1.2828571796417236,1.2919062376022339,1.2735933065414429,1.28564453125,1.28564453125,0
2010-08-20,1.2809016704559326,1.2833017110824585,1.2591921091079712,1.26639986038208,1.26639986038208,0
2010-08-27,1.270599603652954,1.285000205039978,1.2628016471862793,1.2802950143814087,1.2802950143814087,0
2010-09-03,1.2826104164123535,1.2916392087936401,1.2664159536361694,1.2732040882110596,1.2732040882110596,0
2010-09-10,1.2689871788024902,1.3113033771514893,1.2647020816802979,1.3015071153640747,1.3015071153640747,0
2010-09-17,1.3075141906738281,1.343706727027893,1.302592158317566,1.3391003608703613,1.3391003608703613,0
2010-09-24,1.3318061828613281,1.367708444595337,1.3288507461547852,1.3628062009811401,1.3628062009811401,0
2010-10-01,1.3623050451278687,1.4023081064224243,1.3620823621749878,1.3920016288757324,1.3920016288757324,0
2010-10-08,1.3922922611236572,1.4118908643722534,1.3780179023742676,1.3967260122299194,1.3967260122299194,0
2010-10-15,1.4070039987564087,1.4148073196411133,1.3704450130462646,1.3963165283203125,1.3963165283203125,0
2010-10-22,1.3916722536087036,1.4076972007751465,1.3760079145431519,1.377808928489685,1.377808928489685,0
2010-10-29,1.377695083618164,1.4282041788101196,1.38089120388031,1.4127286672592163,1.4127286672592163,0
2010-11-05,1.4228191375732422,1.4230014085769653,1.3661761283874512,1.3775622844696045,1.3775622844696045,0
2010-11-12,1.361655831336975,1.377201795578003,1.3465473651885986,1.355399250984192,1.355399250984192,0
2010-11-19,1.3659336566925049,1.3786447048187256,1.3289036750793457,1.3357912302017212,1.3357912302017212,0
2010-11-26,1.3342229127883911,1.3350600004196167,1.2972524166107178,1.3124909400939941,1.3124909400939941,0
2010-12-03,1.321300745010376,1.3419756889343262,1.317401647567749,1.3250824213027954,1.3250824213027954,0
2010-12-10,1.3240649700164795,1.3494184017181396,1.3183915615081787,1.3224014043807983,1.3224014043807983,0
2010-12-17,1.3240998983383179,1.3360053300857544,1.3058068752288818,1.3115441799163818,1.3115441799163818,0
2010-12-24,1.3123704195022583,1.33109712600708,1.3081984519958496,1.3224539756774902,1.3224539756774902,0
2010-12-31,1.3301055431365967,1.3430931568145752,1.303373098373413,1.3156856298446655,1.3156856298446655,0
2011-01-07,1.2989037036895752,1.3352917432785034,1.287713885307312,1.3128355741500854,1.3128355741500854,0
2011-01-14,1.3351134061813354,1.3536745309829712,1.3252933025360107,1.3452069759368896,1.3452069759368896,0
2011-01-21,1.3465656042099,1.3756294250488281,1.3450984954833984,1.3710086345672607,1.3710086345672607,0
2011-01-28,1.372495174407959,1.386001467704773,1.3572940826416016,1.3817880153656006,1.3817880153656006,0
2011-02-04,1.3628991842269897,1.3728156089782715,1.3510043621063232,1.372099757194519,1.372099757194519,0
2011-02-11,1.360544204711914,1.3621565103530884,1.3431652784347534,1.357533574104309,1.357533574104309,0
2011-02-18,1.3622123003005981,1.3816925287246704,1.3527954816818237,1.3764055967330933,1.3764055967330933,0
2011-02-25,1.382208228111267,1.397506833076477,1.371309518814087,1.3866548538208008,1.3866548538208008,0
2011-03-04,1.3959071636199951,1.4036072492599487,1.3795006275177002,1.3902212381362915,1.3902212381362915,0
2011-03-11,1.3803004026412964,1.4046916961669922,1.375421166419983,1.3884838819503784,1.3884838819503784,0
2011-03-18,1.4035087823867798,1.4248058795928955,1.3983275890350342,1.4105963706970215,1.4105963706970215,0
2011-03-25,1.4169723987579346,1.4233052730560303,1.4024064540863037,1.4121301174163818,1.4121301174163818,0
2011-04-01,1.4160094261169434,1.4346996545791626,1.406469702720642,1.4335273504257202,1.4335273504257202,0
2011-04-08,1.4301036596298218,1.4519267082214355,1.4293065071105957,1.444210171699524,1.444210171699524,0
2011-04-15,1.4486035108566284,1.4647936820983887,1.4165911674499512,1.4513999223709106,1.4513999223709106,0
2011-04-22,1.4553074836730957,1.4882060289382935,1.4499688148498535,1.4779999256134033,1.4779999256134033,0
2011-04-29,1.4842960834503174,1.4938081502914429,1.4581297636032104,1.4829754829406738,1.4829754829406738,0
2011-05-06,1.4540168046951294,1.4587039947509766,1.4126089811325073,1.4211004972457886,1.4211004972457886,0
2011-05-13,1.4236091375350952,1.4340001344680786,1.4050863981246948,1.4255167245864868,1.4255167245864868,0
2011-05-20,1.4318032264709473,1.434390902519226,1.3976044654846191,1.4084903001785278,1.4084903001785278,0
2011-05-27,1.413107991218567,1.4483938217163086,1.4128285646438599,1.434493899345398,1.434493899345398,0
2011-06-03,1.448708415031433,1.4691839218139648,1.445985198020935,1.4601950645446777,1.4601950645446777,0
2011-06-10,1.4512313604354858,1.4547992944717407,1.4077963829040527,1.4181982278823853,1.4181982278823853,0
2011-06-17,1.4199906587600708,1.4437931776046753,1.4129482507705688,1.4314342737197876,1.4314342737197876,0
2011-06-24,1.4273072481155396,1.4527071714401245,1.4107954502105713,1.4478904008865356,1.4478904008865356,0
2011-07-01,1.4495905637741089,1.4577046632766724,1.4223334789276123,1.4331575632095337,1.4331575632095337,0
2011-07-08,1.4366164207458496,1.436884880065918,1.3841979503631592,1.4234267473220825,1.4234267473220825,0
2011-07-15,1.415808916091919,1.4397811889648438,1.4017970561981201,1.427001714706421,1.427001714706421,0
2011-07-22,1.441794753074646,1.4535094499588013,1.4258012771606445,1.4372979402542114,1.4372979402542114,0
2011-07-29,1.4334040880203247,1.4451284408569336,1.4115123748779297,1.4352967739105225,1.4352967739105225,0
2011-08-05,1.406647801399231,1.440050721168518,1.4057974815368652,1.4124692678451538,1.4124692678451538,0
2011-08-12,1.422191858291626,1.4513788223266602,1.4150876998901367,1.4429181814193726,1.4429181814193726,0
2011-08-19,1.4320697784423828,1.4498006105422974,1.426594614982605,1.44123375415802,1.44123375415802,0
2011-08-26,1.4374011754989624,1.4546935558319092,1.422960877418518,1.4374631643295288,1.4374631643295288,0
2011-09-02,1.4262080192565918,1.4287959337234497,1.3943500518798828,1.4085696935653687,1.4085696935653687,0
2011-09-09,1.390395164489746,1.393805980682373,1.3514974117279053,1.3746082782745361,1.3746082782745361,0
2011-09-16,1.386731743812561,1.3880984783172607,1.3392080068588257,1.3586033582687378,1.3586033582687378,0
2011-09-23,1.3479087352752686,1.3684009313583374,1.3367018699645996,1.3537662029266357,1.3537662029266357,0
2011-09-30,1.3581973314285278,1.3598966598510742,1.314941644668579,1.333991527557373,1.333991527557373,0
2011-10-07,1.3426964282989502,1.3823038339614868,1.3380969762802124,1.379196286201477,1.379196286201477,0
2011-10-14,1.374306082725525,1.39130437374115,1.3654487133026123,1.3765003681182861,1.3765003681182861,0
2011-10-21,1.3779988288879395,1.4182988405227661,1.3710086345672607,1.387694001197815,1.387694001197815,0
2011-10-28,1.4174946546554565,1.4200913906097412,1.3611923456192017,1.3690004348754883,1.3690004348754883,0
2011-11-04,1.3822846412658691,1.3865010738372803,1.3485995531082153,1.3526674509048462,1.3526674509048462,0
2011-11-11,1.3611923456192017,1.378796935081482,1.3425341844558716,1.3441040515899658,1.3441040515899658,0
2011-11-18,1.345496654510498,1.3613035678863525,1.3320190906524658,1.3352025747299194,1.3352025747299194,0
2011-11-25,1.332800269126892,1.3523930311203003,1.3218421936035156,1.3443931341171265,1.3443931341171265,0
2011-12-02,1.3467469215393066,1.3538029193878174,1.33109712600708,1.3403747081756592,1.3403747081756592,0
2011-12-09,1.3345433473587036,1.3430029153823853,1.2954038381576538,1.2988024950027466,1.2988024950027466,0
2011-12-16,1.302999496459961,1.3194178342819214,1.2984988689422607,1.3040019273757935,1.3040019273757935,0
2011-12-23,1.3057047128677368,1.3093974590301514,1.2861239910125732,1.292724609375,1.292724609375,0
2011-12-30,1.2952193021774292,1.3073946237564087,1.2785271406173706,1.2931424379348755,1.2931424379348755,0
2012-01-06,1.2792959213256836,1.2829065322875977,1.266800880432129,1.272394061088562,1.272394061088562,0
2012-01-13,1.2825446128845215,1.2921065092086792,1.2628655433654785,1.2866039276123047,1.2866039276123047,0
2012-01-20,1.2961595058441162,1.3179919719696045,1.2856941223144531,1.3107362985610962,1.3107362985610962,0
2012-01-27,1.3089176416397095,1.3233989477157593,0.7605719566345215,1.317002534866333,1.317002534866333,0
2012-02-03,1.3135426044464111,1.3319002389907837,1.303441047668457,1.3248542547225952,1.3248542547225952,0
2012-02-10,1.3278449773788452,1.3289036750793457,1.2979933023452759,1.3058068752288818,1.3058068752288818,0
2012-02-17,1.3130252361297607,1.3340002298355103,1.311681866645813,1.325574278831482,1.325574278831482,0
2012-02-24,1.3374348878860474,1.348617672920227,1.3285505771636963,1.3320900201797485,1.3320900201797485,0
2012-03-02,1.331894874572754,1.3331555128097534,1.3099807500839233,1.3139914274215698,1.3139914274215698,0
2012-03-09,1.32722806930542,1.327316164970398,1.3004916906356812,1.3022528886795044,1.3022528886795044,0
2012-03-16,1.3078734874725342,1.3285505771636963,1.3050570487976074,1.3218770027160645,1.3218770027160645,0
2012-03-23,1.3204805850982666,1.3383405208587646,1.3192437887191772,1.3326226472854614,1.3326226472854614,0
2012-03-30,1.3313806056976318,1.3379000425338745,1.3037300109863281,1.314405918121338,1.314405918121338,0
2012-04-06,1.3064039945602417,1.3186992406845093,1.303797960281372,1.311991572380066,1.311991572380066,0
2012-04-13,1.318913221359253,1.3199577331542969,1.2996903657913208,1.311991572380066,1.311991572380066,0
2012-04-20,1.314405918121338,1.3259503841400146,1.3107877969741821,1.323276400566101,1.323276400566101,0
2012-04-27,1.3192611932754517,1.3280917406082153,1.3099498748779297,1.3147515058517456,1.3147515058517456,0
2012-05-04,1.3156163692474365,1.3175925016403198,1.2913223505020142,1.2936609983444214,1.2936609983444214,0
2012-05-11,1.2933933734893799,1.2954694032669067,1.2669453620910645,1.2730745077133179,1.2730745077133179,0
2012-05-18,1.269841194152832,1.2813942432403564,1.2519201040267944,1.2561235427856445,1.2561235427856445,0
2012-05-25,1.2537612915039062,1.2618694305419922,1.234229564666748,1.2374706268310547,1.2374706268310547,0
2012-06-01,1.2360938787460327,1.262148141860962,1.2297006845474243,1.2573871612548828,1.2573871612548828,0
2012-06-08,1.256897211074829,1.2668651342391968,1.244400143623352,1.2573871612548828,1.2573871612548828,0
2012-06-15,1.262785792350769,1.2747948169708252,1.2563492059707642,1.2680699825286865,1.2680699825286865,0
2012-06-22,1.255020022392273,1.258130669593811,1.2408487796783447,1.2473493814468384,1.2473493814468384,0
2012-06-29,1.2440905570983887,1.2691595554351807,1.236567735671997,1.2516272068023682,1.2516272068023682,0
2012-07-06,1.2391574382781982,1.2401301860809326,1.2173298597335815,1.2247247695922852,1.2247247695922852,0
2012-07-13,1.2190662622451782,1.2321598529815674,1.2163097858428955,1.2277470827102661,1.2277470827102661,0
2012-07-20,1.2277470827102661,1.2323496341705322,1.205545425415039,1.2140341997146606,1.2140341997146606,0
2012-07-27,1.2280486822128296,1.2378382682800293,1.2137999534606934,1.2241400480270386,1.2241400480270386,0
2012-08-03,1.218026876449585,1.2440905570983887,1.2169891595840454,1.237332820892334,1.237332820892334,0
2012-08-10,1.2294074296951294,1.2385435104370117,1.2247397899627686,1.2289540767669678,1.2289540767669678,0
2012-08-17,1.2357884645462036,1.2589004039764404,1.22933030128479,1.2534469366073608,1.2534469366073608,0
2012-08-24,1.2561235427856445,1.257228970527649,1.2468360662460327,1.2531328201293945,1.2531328201293945,0
2012-08-31,1.2510946989059448,1.264222502708435,1.2496875524520874,1.2602394819259644,1.2602394819259644,0
2012-09-07,1.2632642984390259,1.2936609983444214,1.262785792350769,1.2903226613998413,1.2903226613998413,0
2012-09-14,1.299376368522644,1.3168100118637085,1.2923102378845215,1.3058239221572876,1.3058239221572876,0
2012-09-21,1.2973533868789673,1.3044953346252441,1.2836641073226929,1.2881617546081543,1.2881617546081543,0
2012-09-28,1.2913223505020142,1.300980567932129,1.2806720733642578,1.2923235893249512,1.2923235893249512,0
2012-10-05,1.301574945449829,1.3071895837783813,1.2830382585525513,1.2858428955078125,1.2858428955078125,0
2012-10-12,1.293326497077942,1.3137807846069336,1.289823293685913,1.3116475343704224,1.3116475343704224,0
2012-10-19,1.3070186376571655,1.30804443359375,1.292370319366455,1.2965123653411865,1.2965123653411865,0
2012-10-26,1.2938284873962402,1.3019137382507324,1.2887760400772095,1.2965123653411865,1.2965123653411865,0
2012-11-02,1.2948336601257324,1.295400619506836,1.2724006175994873,1.2759984731674194,1.2759984731674194,0
2012-11-09,1.2743724584579468,1.2802459001541138,1.2666566371917725,1.273236632347107,1.273236632347107,0
2012-11-16,1.2782820463180542,1.2898998260498047,1.2693737745285034,1.2865046262741089,1.2865046262741089,0
2012-11-23,1.2874983549118042,1.301100730895996,1.2869184017181396,1.2953367233276367,1.2953367233276367,0
2012-11-30,1.2973533868789673,1.312508225440979,1.2970168590545654,1.3070186376571655,1.3070186376571655,0
2012-12-07,1.2963443994522095,1.3100991249084473,1.28823983669281,1.3066771030426025,1.3066771030426025,0
2012-12-14,1.3078734874725342,1.3306896686553955,1.3068478107452393,1.3215277194976807,1.3215277194976807,0
2012-12-21,1.3238019943237305,1.3285505771636963,1.3167943954467773,1.3225764036178589,1.3225764036178589,0
2012-12-28,1.3248542547225952,1.3298048973083496,1.3089004755020142,1.3182177543640137,1.3182177543640137,0
2013-01-04,1.3031013011932373,1.3215975761413574,1.3000519275665283,1.305483102798462,1.305483102798462,0
2013-01-11,1.327316164970398,1.3403029441833496,1.3252054452896118,1.32908034324646,1.32908034324646,0
2013-01-18,1.3372559547424316,1.3397642374038696,1.3271805047988892,1.330849051475525,1.330849051475525,0
2013-01-25,1.3368983268737793,1.359000325202942,1.335327386856079,1.3568336963653564,1.3568336963653564,0
2013-02-01,1.3610997200012207,1.3693002462387085,1.3373703956604004,1.3523930311203003,1.3523930311203003,0
2013-02-08,1.3385447263717651,1.3518098592758179,1.3320298194885254,1.3444474935531616,1.3444474935531616,0
2013-02-15,1.3352917432785034,1.3433998823165894,1.3171707391738892,1.327316164970398,1.327316164970398,0
2013-02-22,1.3194352388381958,1.3312033414840698,1.3020002841949463,1.3150973320007324,1.3150973320007324,0
2013-03-01,1.306165099143982,1.3113206624984741,1.2970504760742188,1.297858476638794,1.297858476638794,0
2013-03-08,1.311131477355957,1.3134305477142334,1.2912806272506714,1.2958402633666992,1.2958402633666992,0
2013-03-15,1.3012362718582153,1.3104099035263062,1.2865046262741089,1.2941633462905884,1.2941633462905884,0
2013-03-22,1.2904890775680542,1.3048017024993896,1.2756305932998657,1.277791976928711,1.277791976928711,0
2013-03-29,1.2813942432403564,1.2880804538726807,1.274980068206787,1.2850167751312256,1.2850167751312256,0
2013-04-05,1.292657732963562,1.3140000104904175,1.2901394367218018,1.3055341243743896,1.3055341243743896,0
2013-04-12,1.311475396156311,1.319710373878479,1.3024225234985352,1.3034920692443848,1.3034920692443848,0
2013-04-19,1.3053126335144043,1.3117094039916992,1.2961997985839844,1.3017443418502808,1.3017443418502808,0
2013-04-26,1.3007283210754395,1.3241524696350098,1.299349308013916,1.3182177543640137,1.3182177543640137,0
2013-05-03,1.3065063953399658,1.3189705610275269,1.3037469387054443,1.3161357641220093,1.3161357641220093,0
2013-05-10,1.303441047668457,1.3051422834396362,1.284422516822815,1.2882447242736816,1.2882447242736816,0
2013-05-17,1.2883278131484985,1.2997006177902222,1.2799999713897705,1.2842081785202026,1.2842081785202026,0
2013-05-24,1.2924405336380005,1.3061002492904663,1.2839707136154175,1.294783353805542,1.294783353805542,0
2013-05-31,1.3043080568313599,1.327199935913086,1.2946794033050537,1.3093289136886597,1.3093289136886597,0
2013-06-07,1.3243805170059204,1.3388994932174683,1.3180596828460693,1.3339558839797974,1.3339558839797974,0
2013-06-14,1.336755394935608,1.3413403034210205,1.3164701461791992,1.329186201095581,1.329186201095581,0
2013-06-21,1.3236967325210571,1.325398564338684,1.298709750175476,1.301337718963623,1.301337718963623,0
2013-06-28,1.303475022315979,1.3099979162216187,1.2886996269226074,1.3010838031768799,1.3010838031768799,0
2013-07-05,1.2906056642532349,1.317644476890564,1.2762998342514038,1.3187741041183472,1.3187741041183472,0
2013-07-12,1.3097920417785645,1.3172800540924072,1.2997479438781738,1.3116990327835083,1.3116990327835083,0
2013-07-19,1.310994029045105,1.32550048828125,1.3090547323226929,1.319087266921997,1.319087266921997,0
2013-07-26,1.3275980949401855,1.33109712600708,1.3198497295379639,1.3301409482955933,1.3301409482955933,0
2013-08-02,1.3212658166885376,1.339699625968933,1.3191741704940796,1.334098219871521,1.334098219871521,0
2013-08-09,1.3379000425338745,1.3392008543014526,1.3209097385406494,1.3264182806015015,1.3264182806015015,0
2013-08-16,1.3350956439971924,1.3450206518173218,1.3301764726638794,1.334294080734253,1.334294080734253,0
2013-08-23,1.3356306552886963,1.3410003185272217,1.3221217393875122,1.3334933519363403,1.3334933519363403,0
2013-08-30,1.3237143754959106,1.3253458738327026,1.3112002611160278,1.320062279701233,1.320062279701233,0
2013-09-06,1.3119227886199951,1.3323917388916016,1.3106194734573364,1.3315579891204834,1.3315579891204834,0
2013-09-13,1.3299994468688965,1.356999397277832,1.3257008790969849,1.3523015975952148,1.3523015975952148,0
2013-09-20,1.3534914255142212,1.3554911613464355,1.3463118076324463,1.351698398590088,1.351698398590088,0
2013-09-27,1.3487995862960815,1.3646008968353271,1.3472912311553955,1.3591018915176392,1.3591018915176392,0
2013-10-04,1.3623607158660889,1.3633079528808594,1.3489506244659424,1.352027416229248,1.352027416229248,0
2013-10-11,1.3527040481567383,1.3682005405426025,1.347559928894043,1.3522467613220215,1.3522467613220215,0
2013-10-18,1.3669979572296143,1.3822999000549316,1.365329384803772,1.3780938386917114,1.3780938386917114,0
2013-10-25,1.380167007446289,1.3829996585845947,1.3588618040084839,1.3724011182785034,1.3724011182785034,0
2013-11-01,1.3579760789871216,1.3580129146575928,1.3305799961090088,1.351807951927185,1.351807951927185,0
2013-11-08,1.3408960103988647,1.3495094776153564,1.3321309089660645,1.3489633798599243,1.3489633798599243,0
2013-11-15,1.3447729349136353,1.3565024137496948,1.3399994373321533,1.3433817625045776,1.3433817625045776,0
2013-11-22,1.347218632698059,1.3617002964019775,1.3463480472564697,1.357367753982544,1.357367753982544,0
2013-11-29,1.3603591918945312,1.366639256477356,1.35255765914917,1.3586403131484985,1.3586403131484985,0
2013-12-06,1.367091417312622,1.3805004358291626,1.3632298707962036,1.3786067962646484,1.3786067962646484,0
2013-12-13,1.3750807046890259,1.379900336265564,1.3651131391525269,1.3684945106506348,1.3684945106506348,0
2013-12-20,1.3655978441238403,1.3715990781784058,1.3625833988189697,1.3668484687805176,1.3668484687805176,0
2013-12-27,1.3695628643035889,1.3883509635925293,1.3632707595825195,1.3766709566116333,1.3766709566116333,0
2014-01-03,1.366624355316162,1.3672970533370972,1.3554892539978027,1.3572019338607788,1.3572019338607788,0
2014-01-10,1.360710859298706,1.3698593378067017,1.357810139656067,1.359933614730835,1.359933614730835,0
2014-01-17,1.3615630865097046,1.3685506582260132,1.3509314060211182,1.354224443435669,1.354224443435669,0
2014-01-24,1.3690004348754883,1.373494267463684,1.3560609817504883,1.365859031677246,1.365859031677246,0
2014-01-31,1.3558586835861206,1.3620080947875977,1.3479305505752563,1.3535096645355225,1.3535096645355225,0
2014-02-07,1.3589726686477661,1.3691710233688354,1.3555792570114136,1.3590095043182373,1.3590095043182373,0
2014-02-14,1.3677645921707153,1.3773345947265625,1.3674839735031128,1.3730417490005493,1.3730417490005493,0
2014-02-21,1.372062087059021,1.376900315284729,1.364498496055603,1.3681949377059937,1.3681949377059937,0
2014-02-28,1.3707455396652222,1.384999394416809,1.369529128074646,1.3734188079833984,1.3734188079833984,0
2014-03-07,1.3864625692367554,1.3965407609939575,1.3835277557373047,1.3904531002044678,1.3904531002044678,0
2014-03-14,1.3865779638290405,1.3949005603790283,1.375269889831543,1.381921648979187,1.381921648979187,0
2014-03-21,1.378207802772522,1.384899616241455,1.3741793632507324,1.378207802772522,1.378207802772522,0
2014-03-28,1.374192714691162,1.3819999694824219,1.3699606657028198,1.376822590827942,1.376822590827942,0
2014-04-04,1.372118592262268,1.3899602890014648,1.367629885673523,1.3855020999908447,1.3855020999908447,0
2014-04-11,1.3889081478118896,1.3906078338623047,1.3792704343795776,1.3827050924301147,1.3827050924301147,0
2014-04-18,1.3812155723571777,1.38554048538208,1.3786695003509521,1.381921648979187,1.381921648979187,0
2014-04-25,1.3830493688583374,1.3891011476516724,1.3786600828170776,1.386924147605896,1.386924147605896,0
2014-05-02,1.3870972394943237,1.399110198020935,1.381348967552185,1.3911689519882202,1.3911689519882202,0
2014-05-09,1.3843512535095215,1.3845045566558838,1.3650591373443604,1.372005581855774,1.372005581855774,0
2014-05-16,1.3717044591903687,1.3734301328659058,1.3647797107696533,1.3681762218475342,1.3681762218475342,0
2014-05-23,1.3655046224594116,1.366923213005066,1.3588802814483643,1.359342098236084,1.359342098236084,0
2014-05-30,1.360322117805481,1.365094542503357,1.350679636001587,1.3604146242141724,1.3604146242141724,0
2014-06-06,1.3660829067230225,1.3675774335861206,1.3513001203536987,1.3537112474441528,1.3537112474441528,0
2014-06-13,1.3550686836242676,1.3645002841949463,1.3513604402542114,1.3590649366378784,1.3590649366378784,0
2014-06-20,1.3608219623565674,1.3652007579803467,1.3565300703048706,1.3628991842269897,1.3628991842269897,0
2014-06-27,1.3611738681793213,1.3698067665100098,1.359933614730835,1.3652995824813843,1.3652995824813843,0
2014-07-04,1.3609145879745483,1.3650591373443604,1.3577308654785156,1.3642936944961548,1.3642936944961548,0
2014-07-11,1.3605812788009644,1.363999605178833,1.3518993854522705,1.3529969453811646,1.3529969453811646,0
2014-07-18,1.351807951927185,1.3549199104309082,1.3441762924194336,1.346293568611145,1.346293568611145,0
2014-07-25,1.346619963645935,1.3476998805999756,1.3368805646896362,1.3396027088165283,1.3396027088165283,0
2014-08-01,1.3389928340911865,1.3445992469787598,1.3334044218063354,1.3382940292358398,1.3382940292358398,0
2014-08-08,1.3360053300857544,1.3430101871490479,1.333749532699585,1.3367911577224731,1.3367911577224731,0
2014-08-15,1.3363981246948242,1.3409498929977417,1.3242928981781006,1.3260489702224731,1.3260489702224731,0
2014-08-22,1.3279507160186768,1.3299003839492798,1.3156163692474365,1.319087266921997,1.319087266921997,0
2014-08-29,1.3184958696365356,1.3196808099746704,1.2924203872680664,1.3150973320007324,1.3150973320007324,0
2014-09-05,1.2930420637130737,1.2988194227218628,1.2861074209213257,1.2917059659957886,1.2917059659957886,0
2014-09-12,1.2924739122390747,1.298094391822815,1.2850167751312256,1.285000205039978,1.285000205039978,0
2014-09-19,1.2921398878097534,1.2929586172103882,1.2705398797988892,1.2778083086013794,1.2778083086013794,0
2014-09-26,1.2757054567337036,1.2760473489761353,1.2573903799057007,1.2624191045761108,1.2624191045761108,0
2014-10-03,1.266993522644043,1.2793008089065552,1.2501593828201294,1.2743074893951416,1.2743074893951416,0
2014-10-10,1.2689067125320435,1.284438967704773,1.2610498666763306,1.2821663618087769,1.2821663618087769,0
2014-10-17,1.2807542085647583,1.2839277982711792,1.261702299118042,1.2641425132751465,1.2641425132751465,0
2014-10-24,1.2650701999664307,1.2769794464111328,1.2558696269989014,1.2632802724838257,1.2632802724838257,0
2014-10-31,1.2610021829605103,1.2610021829605103,1.2402100563049316,1.2480031251907349,1.2480031251907349,0
2014-11-07,1.238175392150879,1.2508692741394043,1.236390471458435,1.242992639541626,1.242992639541626,0
2014-11-14,1.2475050687789917,1.2575926780700684,1.2399563789367676,1.2540757656097412,1.2540757656097412,0
2014-11-21,1.2543588876724243,1.2567235231399536,1.2362009286880493,1.2505940198898315,1.2505940198898315,0
2014-11-28,1.2458264827728271,1.250589370727539,1.229770302772522,1.231663703918457,1.231663703918457,0
2014-12-05,1.2385741472244263,1.2495938539505005,1.2247997522354126,1.2473959922790527,1.2473959922790527,0
2014-12-12,1.2391266822814941,1.2565702199935913,1.226670265197754,1.2338976860046387,1.2338976860046387,0
2014-12-19,1.2291052341461182,1.23099946975708,1.216570258140564,1.2198543548583984,1.2198543548583984,0
2014-12-26,1.2211055755615234,1.222299575805664,1.2098628282546997,1.2098628282546997,1.2098628282546997,0
2015-01-02,1.2088682651519775,1.208956003189087,1.1756006479263306,1.1836000680923462,1.1836000680923462,0
2015-01-09,1.1794260740280151,1.1872000694274902,1.1592293977737427,1.1785920858383179,1.1785920858383179,0
